Time,Sound Velocity,"Pressure, Strain Gauge [db]",Depth,Temperature ,Conductivity,Salinity,Potential Temperature ,Oxygen [mg/l],Oxygen [umol/Kg],Density
136,1485.62,19.64,19.457,9.9094,34.620268,31.5433,9.9072,4.2009,128.169,1024.3582
136.25,1485.61,19.713,19.53,9.9047,34.620452,31.5475,9.9026,4.20039,128.153,1024.3626
136.5,1485.6,19.82,19.636,9.9,34.621554,31.5528,9.8978,4.1982,128.086,1024.3679
136.75,1485.59,19.934,19.749,9.8951,34.624308,31.5598,9.8929,4.19638,128.03,1024.3747
137,1485.58,20.029,19.843,9.8891,34.624737,31.5654,9.8869,4.19501,127.987,1024.3805
137.25,1485.57,20.088,19.902,9.8843,34.626206,31.5711,9.8821,4.18785,127.768,1024.386
137.5,1485.56,20.104,19.918,9.8806,34.627308,31.5754,9.8784,4.1831,127.623,1024.39
137.75,1485.56,20.088,19.902,9.8791,34.627063,31.5765,9.8769,4.17288,127.311,1024.3911
138,1485.56,20.068,19.882,9.8806,34.628593,31.5768,9.8784,4.17346,127.328,1024.3909
138.25,1485.57,20.081,19.895,9.8855,34.627919,31.5717,9.8833,4.16656,127.118,1024.3863
138.5,1485.58,20.137,19.95,9.8892,34.626206,31.5668,9.887,4.15737,126.839,1024.3821
138.75,1485.58,20.229,20.041,9.888,34.625717,31.5673,9.8858,4.15377,126.729,1024.383
139,1485.57,20.337,20.148,9.8842,34.626024,31.5708,9.882,4.15133,126.654,1024.3869
139.25,1485.57,20.44,20.25,9.88,34.631531,31.58,9.8778,4.1448,126.454,1024.3953
139.5,1485.56,20.524,20.334,9.873,34.633245,31.5879,9.8707,4.14633,126.499,1024.4029
139.75,1485.54,20.585,20.394,9.8651,34.636428,31.598,9.8628,4.1377,126.235,1024.4124
140,1485.52,20.618,20.426,9.8573,34.635144,31.6035,9.8551,4.13338,126.103,1024.4181
140.25,1485.51,20.625,20.434,9.8548,34.635573,31.6062,9.8525,4.13542,126.164,1024.4206
140.5,1485.51,20.62,20.429,9.8548,34.635389,31.606,9.8525,4.13129,126.039,1024.4205
140.75,1485.53,20.625,20.434,9.8586,34.637285,31.6045,9.8564,4.12888,125.965,1024.4187
141,1485.54,20.656,20.464,9.8643,34.63857,31.6008,9.8621,4.11911,125.668,1024.415
141.25,1485.54,20.72,20.527,9.8626,34.637652,31.6014,9.8603,4.11583,125.568,1024.416
141.5,1485.52,20.807,20.613,9.8556,34.637715,31.6075,9.8534,4.1118,125.444,1024.4224
141.75,1485.51,20.903,20.709,9.8495,34.638756,31.6139,9.8472,4.11396,125.509,1024.4288
142,1485.5,20.989,20.794,9.845,34.640042,31.6191,9.8427,4.11051,125.403,1024.434
142.25,1485.5,21.059,20.864,9.8406,34.645183,31.6282,9.8383,4.09287,124.864,1024.4421
142.5,1485.48,21.107,20.911,9.8339,34.645184,31.634,9.8316,4.09853,125.036,1024.4479
142.75,1485.47,21.134,20.938,9.8291,34.644939,31.638,9.8268,4.09895,125.048,1024.4519
143,1485.47,21.148,20.952,9.8278,34.646653,31.6408,9.8255,4.08747,124.698,1024.4544
143.25,1485.47,21.158,20.962,9.8274,34.647693,31.6422,9.8251,4.08306,124.563,1024.4556
143.5,1485.47,21.176,20.98,9.8291,34.648183,31.6413,9.8268,4.07297,124.255,1024.4547
143.75,1485.46,21.219,21.022,9.8259,34.648122,31.644,9.8236,4.07376,124.279,1024.4575
144,1485.46,21.293,21.095,9.8216,34.648796,31.6484,9.8193,4.07029,124.173,1024.462
144.25,1485.45,21.391,21.192,9.8173,34.64898,31.6523,9.815,4.07398,124.285,1024.4662
144.5,1485.44,21.497,21.297,9.8135,34.651552,31.6582,9.8112,4.074,124.285,1024.4719
144.75,1485.43,21.595,21.394,9.8083,34.653878,31.6651,9.806,4.06773,124.093,1024.4785
145,1485.42,21.669,21.468,9.8023,34.655164,31.6717,9.7999,4.06221,123.924,1024.485
145.25,1485.41,21.711,21.509,9.7975,34.655593,31.6763,9.7951,4.06052,123.872,1024.4896
145.5,1485.4,21.72,21.518,9.7944,34.655594,31.679,9.792,4.06079,123.88,1024.4922
145.75,1485.4,21.707,21.505,9.794,34.656512,31.6803,9.7916,4.05122,123.588,1024.4933
146,1485.41,21.69,21.489,9.7958,34.657307,31.6795,9.7934,4.04802,123.49,1024.4923
146.25,1485.42,21.694,21.493,9.8005,34.657307,31.6754,9.7981,4.03437,123.074,1024.4883
146.5,1485.43,21.737,21.535,9.8053,34.655164,31.669,9.8029,4.03134,122.982,1024.4827
146.75,1485.43,21.829,21.627,9.806,34.654308,31.6675,9.8036,4.03405,123.065,1024.4818
147,1485.42,21.964,21.76,9.8021,34.655165,31.6717,9.7997,4.02813,122.884,1024.4864
147.25,1485.42,22.099,21.894,9.7972,34.658594,31.6794,9.7948,4.01125,122.368,1024.4938
147.5,1485.4,22.206,21.999,9.7902,34.658778,31.6857,9.7878,4.00866,122.289,1024.5004
147.75,1485.39,22.264,22.057,9.7855,34.658779,31.6898,9.7831,4.01566,122.502,1024.5046
148,1485.38,22.27,22.063,9.7829,34.659147,31.6924,9.7805,4.0135,122.436,1024.5071
148.25,1485.38,22.244,22.038,9.7824,34.660248,31.6941,9.7799,4.0162,122.518,1024.5084
148.5,1485.39,22.22,22.014,9.7841,34.661105,31.6935,9.7816,4.01251,122.405,1024.5075
148.75,1485.4,22.224,22.017,9.7865,34.661533,31.6918,9.7841,4.01884,122.598,1024.5058
149,1485.4,22.268,22.061,9.7889,34.659636,31.6877,9.7865,4.01214,122.394,1024.5024
149.25,1485.41,22.351,22.143,9.7913,34.65835,31.6842,9.7889,4.0135,122.436,1024.4997
149.5,1485.4,22.46,22.252,9.7897,34.658167,31.6855,9.7872,4.00712,122.242,1024.5014
149.75,1485.4,22.568,22.359,9.7866,34.659025,31.689,9.7841,4.00278,122.109,1024.5052
150,1485.39,22.659,22.448,9.7837,34.660249,31.6927,9.7813,4.00261,122.103,1024.5089
150.25,1485.39,22.719,22.508,9.78,34.661535,31.6973,9.7776,4.00902,122.298,1024.5134
150.5,1485.38,22.748,22.536,9.776,34.661781,31.701,9.7735,4.006,122.206,1024.5171
150.75,1485.37,22.755,22.543,9.7747,34.661965,31.7024,9.7722,4.00872,122.289,1024.5184
151,1485.38,22.751,22.54,9.7751,34.662821,31.7028,9.7727,4.00982,122.322,1024.5187
151.25,1485.38,22.755,22.543,9.7777,34.664107,31.7019,9.7752,4.0142,122.456,1024.5175
151.5,1485.39,22.78,22.568,9.7813,34.664535,31.6992,9.7788,4.0079,122.264,1024.5149
151.75,1485.4,22.846,22.634,9.7819,34.663066,31.6971,9.7794,4.0114,122.371,1024.5135
152,1485.39,22.96,22.747,9.7775,34.662822,31.7007,9.775,4.00453,122.161,1024.5176
152.25,1485.38,23.102,22.887,9.7727,34.663496,31.7055,9.7702,4.00507,122.177,1024.5227
152.5,1485.37,23.219,23.003,9.7689,34.664966,31.7103,9.7664,4.00198,122.082,1024.5276
152.75,1485.36,23.292,23.075,9.7652,34.665395,31.714,9.7627,3.99935,122.001,1024.5314
153,1485.36,23.306,23.089,9.7624,34.665579,31.7166,9.7599,3.994,121.838,1024.534
153.25,1485.35,23.274,23.057,9.7609,34.666681,31.719,9.7584,3.99631,121.908,1024.536
153.5,1485.36,23.228,23.012,9.7621,34.667109,31.7185,9.7596,3.99254,121.793,1024.5351
153.75,1485.36,23.205,22.989,9.7647,34.668394,31.7175,9.7622,4.00105,122.053,1024.5338
154,1485.37,23.239,23.023,9.7675,34.667537,31.7142,9.7649,3.99994,122.02,1024.531
154.25,1485.38,23.338,23.121,9.7697,34.666435,31.711,9.7672,3.99284,121.803,1024.5286
154.5,1485.38,23.483,23.265,9.7707,34.664722,31.7084,9.7682,3.99762,121.949,1024.527
154.75,1485.38,23.634,23.415,9.7684,34.664967,31.7105,9.7659,3.99244,121.791,1024.5298
155,1485.37,23.744,23.523,9.7648,34.666254,31.715,9.7622,3.99985,122.017,1024.5344
155.25,1485.36,23.799,23.578,9.7609,34.666866,31.719,9.7584,3.99978,122.014,1024.5383
155.5,1485.36,23.8,23.578,9.7582,34.667295,31.7218,9.7556,3.99423,121.844,1024.541
155.75,1485.35,23.766,23.545,9.7581,34.66754,31.7222,9.7555,3.9919,121.773,1024.5412
156,1485.36,23.734,23.513,9.7597,34.669192,31.7225,9.7571,3.99553,121.884,1024.541
156.25,1485.37,23.741,23.52,9.7624,34.669865,31.7208,9.7598,3.99956,122.007,1024.5392
156.5,1485.38,23.802,23.581,9.7652,34.669192,31.7176,9.7627,3.98992,121.713,1024.5365
156.75,1485.38,23.906,23.683,9.7665,34.667111,31.7143,9.7639,3.98814,121.659,1024.5343
157,1485.37,24.022,23.799,9.7639,34.666438,31.7159,9.7613,3.98819,121.661,1024.5364
157.25,1485.37,24.121,23.897,9.7608,34.666867,31.719,9.7582,3.97354,121.214,1024.5398
157.5,1485.36,24.193,23.968,9.7583,34.667113,31.7214,9.7557,3.97418,121.233,1024.5425
157.75,1485.36,24.238,24.013,9.7567,34.667541,31.7232,9.7541,3.96798,121.043,1024.5443
158,1485.36,24.263,24.038,9.7561,34.668154,31.7244,9.7534,3.9635,120.907,1024.5455
158.25,1485.36,24.279,24.053,9.7561,34.669439,31.7257,9.7534,3.96331,120.901,1024.5465
158.5,1485.36,24.288,24.063,9.7567,34.671337,31.7271,9.7541,3.97188,121.162,1024.5475
158.75,1485.37,24.307,24.081,9.7587,34.671337,31.7253,9.756,3.96972,121.097,1024.546
159,1485.37,24.344,24.117,9.7593,34.668399,31.7218,9.7566,3.96981,121.1,1024.5433
159.25,1485.36,24.4,24.173,9.7569,34.667664,31.7231,9.7543,3.97457,121.244,1024.5449
159.5,1485.36,24.468,24.241,9.7548,34.667542,31.7248,9.7521,3.97749,121.334,1024.5469
159.75,1485.36,24.539,24.311,9.7533,34.667971,31.7265,9.7507,3.98019,121.416,1024.5488
160,1485.35,24.606,24.377,9.7524,34.668155,31.7275,9.7497,3.9797,121.401,1024.5501
160.25,1485.35,24.675,24.445,9.7515,34.668156,31.7282,9.7488,3.97974,121.402,1024.5511
160.5,1485.35,24.747,24.517,9.7507,34.668401,31.7291,9.7481,3.9742,121.233,1024.5522
160.75,1485.35,24.82,24.589,9.7502,34.668585,31.7298,9.7475,3.97754,121.334,1024.5532
161,1485.35,24.886,24.655,9.7492,34.66883,31.7309,9.7465,3.97909,121.381,1024.5545
161.25,1485.35,24.933,24.701,9.7481,34.669197,31.7322,9.7454,3.97482,121.251,1024.5558
161.5,1485.35,24.953,24.721,9.7477,34.669871,31.7332,9.745,3.9685,121.058,1024.5568
161.75,1485.35,24.952,24.72,9.7477,34.67287,31.7362,9.745,3.97433,121.236,1024.5592
162,1485.36,24.954,24.722,9.7489,34.67287,31.7352,9.7462,3.97138,121.146,1024.5582
162.25,1485.36,24.984,24.751,9.7506,34.673299,31.7341,9.7479,3.97913,121.382,1024.5572
162.5,1485.36,25.056,24.823,9.7518,34.670483,31.7302,9.7491,3.97487,121.253,1024.5543
162.75,1485.36,25.16,24.926,9.75,34.669871,31.7311,9.7473,3.97542,121.27,1024.5557
163,1485.35,25.27,25.035,9.7476,34.669872,31.7332,9.7449,3.97057,121.121,1024.5582
163.25,1485.35,25.357,25.122,9.7458,34.670056,31.7349,9.743,3.97183,121.16,1024.5603
163.5,1485.35,25.414,25.177,9.7447,34.670056,31.7359,9.7419,3.96093,120.827,1024.5615
163.75,1485.35,25.435,25.199,9.7444,34.670485,31.7366,9.7416,3.96157,120.847,1024.5622
164,1485.35,25.444,25.207,9.7444,34.671587,31.7377,9.7416,3.96309,120.893,1024.5631
164.25,1485.36,25.455,25.218,9.7451,34.673301,31.7388,9.7423,3.95927,120.776,1024.5639
164.5,1485.36,25.485,25.248,9.7465,34.672444,31.7367,9.7437,3.95558,120.664,1024.5621
164.75,1485.36,25.537,25.299,9.7473,34.670301,31.7338,9.7445,3.9559,120.674,1024.56
165,1485.36,25.607,25.368,9.7463,34.669873,31.7342,9.7435,3.96066,120.819,1024.5608
165.25,1485.35,25.69,25.451,9.7453,34.669629,31.7348,9.7425,3.96097,120.828,1024.5618
165.5,1485.36,25.772,25.533,9.7447,34.669874,31.7355,9.7419,3.96067,120.819,1024.5629
165.75,1485.36,25.838,25.597,9.7445,34.669629,31.7354,9.7417,3.96085,120.825,1024.5631
166,1485.36,25.883,25.642,9.7443,34.669874,31.7358,9.7415,3.96595,120.98,1024.5636
166.25,1485.36,25.914,25.673,9.7444,34.670731,31.7366,9.7416,3.96253,120.876,1024.5644
166.5,1485.36,25.941,25.7,9.7446,34.670731,31.7364,9.7418,3.96319,120.896,1024.5643
166.75,1485.36,25.974,25.732,9.7446,34.670732,31.7364,9.7417,3.96154,120.846,1024.5645
167,1485.36,26.017,25.775,9.7445,34.670732,31.7365,9.7417,3.95388,120.612,1024.5647
167.25,1485.36,26.07,25.828,9.744,34.670304,31.7364,9.7412,3.95541,120.659,1024.565
167.5,1485.36,26.127,25.884,9.7436,34.670916,31.7374,9.7408,3.95456,120.632,1024.5661
167.75,1485.36,26.19,25.947,9.7429,34.672446,31.7396,9.74,3.95332,120.594,1024.5682
168,1485.36,26.254,26.01,9.7403,34.674345,31.7437,9.7375,3.95533,120.655,1024.5721
168.25,1485.35,26.322,26.077,9.7361,34.675141,31.7482,9.7333,3.95764,120.725,1024.5766
168.5,1485.34,26.385,26.14,9.7325,34.676917,31.7532,9.7296,3.956,120.675,1024.5814
168.75,1485.33,26.443,26.197,9.7286,34.676918,31.7566,9.7258,3.95427,120.622,1024.5849
169,1485.33,26.493,26.246,9.7258,34.677347,31.7594,9.723,3.95518,120.649,1024.5878
169.25,1485.32,26.528,26.282,9.7244,34.677775,31.7611,9.7215,3.95171,120.543,1024.5896
169.5,1485.32,26.552,26.305,9.7236,34.678204,31.7622,9.7208,3.94352,120.293,1024.5907
169.75,1485.32,26.57,26.323,9.7233,34.679245,31.7636,9.7204,3.94551,120.354,1024.5918
170,1485.32,26.6,26.352,9.7231,34.679,31.7635,9.7202,3.94532,120.348,1024.5919
170.25,1485.32,26.653,26.405,9.723,34.677776,31.7623,9.7202,3.94453,120.324,1024.5912
170.5,1485.32,26.73,26.482,9.7227,34.677164,31.7619,9.7198,3.94034,120.196,1024.5914
170.75,1485.32,26.823,26.573,9.7226,34.677348,31.7622,9.7197,3.93351,119.988,1024.592
171,1485.32,26.913,26.663,9.7225,34.676063,31.7609,9.7195,3.92514,119.733,1024.5915
171.25,1485.33,26.991,26.74,9.7234,34.67539,31.7594,9.7205,3.91836,119.526,1024.5904
171.5,1485.33,27.046,26.794,9.7249,34.676247,31.759,9.7219,3.92274,119.66,1024.5901
171.75,1485.33,27.065,26.813,9.7253,34.676063,31.7584,9.7224,3.91864,119.535,1024.5897
172,1485.34,27.051,26.799,9.7265,34.676491,31.7578,9.7236,3.91872,119.537,1024.589
172.25,1485.34,27.028,26.777,9.728,34.678573,31.7585,9.7251,3.91457,119.41,1024.5892
172.5,1485.35,27.04,26.788,9.7293,34.680103,31.759,9.7264,3.91534,119.434,1024.5894
172.75,1485.35,27.113,26.861,9.7306,34.677593,31.7552,9.7276,3.92071,119.598,1024.5866
173,1485.35,27.246,26.993,9.7308,34.676247,31.7536,9.7279,3.92168,119.628,1024.5859
173.25,1485.35,27.384,27.13,9.7293,34.676921,31.7556,9.7263,3.92333,119.678,1024.5883
173.5,1485.35,27.485,27.229,9.7267,34.67735,31.7583,9.7237,3.92669,119.78,1024.5913
173.75,1485.34,27.537,27.28,9.7245,34.677779,31.7606,9.7215,3.9272,119.796,1024.5937
174,1485.34,27.544,27.288,9.7227,34.67882,31.7632,9.7197,3.9284,119.832,1024.5961
174.25,1485.34,27.533,27.277,9.7227,34.679432,31.7639,9.7197,3.93444,120.016,1024.5966
174.5,1485.34,27.529,27.273,9.7244,34.678575,31.7615,9.7214,3.92565,119.748,1024.5944
174.75,1485.35,27.552,27.296,9.7258,34.679615,31.7613,9.7229,3.93411,120.006,1024.5941
175,1485.35,27.607,27.35,9.7273,34.677534,31.7579,9.7243,3.93275,119.965,1024.5915
175.25,1485.35,27.687,27.429,9.7278,34.676922,31.7568,9.7248,3.9313,119.921,1024.5909
175.5,1485.35,27.778,27.519,9.727,34.677106,31.7576,9.724,3.92446,119.712,1024.5921
175.75,1485.35,27.86,27.601,9.7263,34.676923,31.758,9.7233,3.92314,119.672,1024.5929
176,1485.35,27.919,27.659,9.7258,34.676494,31.758,9.7227,3.92223,119.644,1024.5932
176.25,1485.35,27.953,27.693,9.7254,34.676494,31.7583,9.7224,3.92363,119.687,1024.5937
176.5,1485.35,27.975,27.715,9.726,34.676923,31.7583,9.7229,3.92709,119.792,1024.5936
176.75,1485.35,27.999,27.738,9.7267,34.677964,31.7586,9.7237,3.92193,119.635,1024.5939
177,1485.36,28.039,27.778,9.7277,34.678821,31.7587,9.7246,3.92781,119.814,1024.594
177.25,1485.36,28.096,27.834,9.7269,34.678393,31.7588,9.7239,3.93098,119.911,1024.5945
177.5,1485.35,28.169,27.907,9.7245,34.679005,31.7616,9.7214,3.93033,119.891,1024.5974
177.75,1485.35,28.246,27.983,9.7217,34.67821,31.7632,9.7187,3.93624,120.071,1024.5994
178,1485.34,28.318,28.054,9.7209,34.677537,31.7632,9.7178,3.9367,120.085,1024.5999
178.25,1485.35,28.377,28.113,9.7211,34.677353,31.7628,9.718,3.93294,119.97,1024.5998
178.5,1485.35,28.419,28.154,9.7219,34.677109,31.7618,9.7189,3.93288,119.969,1024.5991
178.75,1485.35,28.442,28.177,9.7228,34.677537,31.7615,9.7197,3.93313,119.976,1024.5988
179,1485.35,28.461,28.196,9.7231,34.677782,31.7615,9.72,3.93538,120.045,1024.5988
179.25,1485.35,28.489,28.224,9.7236,34.678027,31.7613,9.7205,3.92991,119.878,1024.5987
179.5,1485.36,28.538,28.272,9.7239,34.677966,31.7609,9.7208,3.93227,119.95,1024.5986
179.75,1485.36,28.604,28.337,9.7241,34.677109,31.7598,9.721,3.91897,119.545,1024.598
180,1485.36,28.679,28.412,9.724,34.677538,31.7604,9.7208,3.92935,119.861,1024.5988
180.25,1485.36,28.752,28.484,9.7234,34.677538,31.7608,9.7203,3.92265,119.656,1024.5996
180.5,1485.36,28.813,28.545,9.7229,34.677355,31.761,9.7198,3.92257,119.654,1024.6001
180.75,1485.36,28.862,28.594,9.7231,34.67711,31.7606,9.72,3.92381,119.692,1024.6
181,1485.36,28.9,28.631,9.7236,34.677355,31.7604,9.7205,3.92655,119.776,1024.5999
181.25,1485.36,28.93,28.661,9.7236,34.677539,31.7606,9.7204,3.92843,119.833,1024.6002
181.5,1485.36,28.96,28.691,9.7235,34.677416,31.7605,9.7204,3.92371,119.689,1024.6003
181.75,1485.36,29.001,28.731,9.7238,34.677539,31.7604,9.7206,3.9314,119.924,1024.6003
182,1485.36,29.058,28.788,9.7238,34.677539,31.7604,9.7206,3.92966,119.87,1024.6006
182.25,1485.36,29.126,28.855,9.7236,34.677356,31.7603,9.7205,3.92321,119.674,1024.6008
182.5,1485.36,29.193,28.922,9.7236,34.677111,31.76,9.7205,3.93285,119.968,1024.6009
182.75,1485.37,29.257,28.985,9.7241,34.676499,31.7589,9.7209,3.91962,119.564,1024.6003
183,1485.37,29.313,29.04,9.725,34.676683,31.7583,9.7218,3.91006,119.273,1024.5999
183.25,1485.37,29.367,29.094,9.7254,34.677111,31.7583,9.7223,3.92992,119.879,1024.6001
183.5,1485.37,29.416,29.142,9.7255,34.677173,31.7583,9.7223,3.91635,119.465,1024.6003
183.75,1485.37,29.459,29.184,9.7252,34.676928,31.7583,9.722,3.92332,119.677,1024.6006
184,1485.37,29.499,29.224,9.7253,34.676928,31.7582,9.7221,3.93624,120.071,1024.6006
184.25,1485.38,29.538,29.263,9.7258,34.676928,31.7577,9.7226,3.92015,119.581,1024.6003
184.5,1485.38,29.58,29.305,9.7262,34.676683,31.7572,9.723,3.93372,119.995,1024.6001
184.75,1485.38,29.625,29.349,9.7262,34.677357,31.7578,9.723,3.93765,120.115,1024.6007
185,1485.38,29.674,29.398,9.7259,34.677112,31.7578,9.7227,3.92638,119.771,1024.601
185.25,1485.38,29.722,29.445,9.7257,34.676929,31.7577,9.7225,3.93562,120.053,1024.6012
185.5,1485.38,29.77,29.493,9.726,34.6765,31.757,9.7228,3.93694,120.093,1024.6008
185.75,1485.38,29.821,29.544,9.7272,34.67497,31.7544,9.724,3.9265,119.775,1024.5988
186,1485.39,29.884,29.606,9.7295,34.674358,31.7517,9.7263,3.93083,119.907,1024.5966
186.25,1485.39,29.95,29.671,9.7317,34.674786,31.7501,9.7285,3.94235,120.259,1024.5954
186.5,1485.4,30.008,29.729,9.7323,34.676072,31.751,9.729,3.93356,119.99,1024.5962
186.75,1485.4,30.053,29.774,9.7312,34.676684,31.7525,9.7279,3.94077,120.21,1024.5978
187,1485.39,30.087,29.807,9.7293,34.677358,31.7548,9.7261,3.9334,119.985,1024.6
187.25,1485.39,30.118,29.838,9.7279,34.677971,31.7567,9.7247,3.92065,119.596,1024.6018
187.5,1485.39,30.157,29.877,9.7269,34.677971,31.7575,9.7237,3.9336,119.991,1024.6028
187.75,1485.39,30.206,29.925,9.7262,34.677971,31.7581,9.723,3.92761,119.808,1024.6037
188,1485.39,30.267,29.985,9.7253,34.678645,31.7596,9.722,3.92458,119.716,1024.6052
188.25,1485.39,30.344,30.062,9.724,34.679013,31.7611,9.7207,3.93095,119.91,1024.607
188.5,1485.38,30.429,30.146,9.7226,34.679013,31.7623,9.7193,3.93559,120.051,1024.6085
188.75,1485.38,30.51,30.226,9.7215,34.679013,31.7632,9.7182,3.92731,119.799,1024.6097
189,1485.38,30.573,30.289,9.7206,34.679259,31.7642,9.7173,3.93971,120.177,1024.611
189.25,1485.38,30.608,30.323,9.7205,34.679442,31.7645,9.7172,3.93554,120.049,1024.6114
189.5,1485.38,30.618,30.333,9.7203,34.680728,31.766,9.717,3.91964,119.564,1024.6126
189.75,1485.38,30.613,30.328,9.7202,34.681401,31.7668,9.7169,3.91345,119.375,1024.6132
190,1485.39,30.615,30.33,9.7207,34.682871,31.7678,9.7174,3.90738,119.19,1024.614
190.25,1485.39,30.646,30.361,9.7224,34.683666,31.7671,9.7191,3.90594,119.146,1024.6133
190.5,1485.39,30.715,30.429,9.7225,34.682687,31.766,9.7191,3.90977,119.263,1024.6128
190.75,1485.39,30.813,30.526,9.7187,34.683729,31.7704,9.7154,3.91147,119.315,1024.6172
191,1485.38,30.921,30.633,9.7141,34.684158,31.7748,9.7108,3.90161,119.013,1024.6219
191.25,1485.37,31.011,30.722,9.7104,34.683914,31.7778,9.707,3.89706,118.874,1024.6253
191.5,1485.36,31.069,30.78,9.7084,34.683914,31.7796,9.705,3.89881,118.927,1024.6272
191.75,1485.36,31.088,30.798,9.7078,34.683914,31.7801,9.7044,3.9018,119.019,1024.6278
192,1485.36,31.078,30.789,9.7078,34.684771,31.781,9.7044,3.89951,118.949,1024.6284
192.25,1485.37,31.069,30.78,9.7082,34.685935,31.7818,9.7048,3.91745,119.496,1024.629
192.5,1485.37,31.085,30.795,9.7093,34.686302,31.7812,9.7059,3.91203,119.331,1024.6284
192.75,1485.37,31.139,30.849,9.7106,34.6852,31.7789,9.7073,3.90998,119.268,1024.6266
193,1485.37,31.234,30.943,9.7099,34.684343,31.7786,9.7065,3.91399,119.391,1024.627
193.25,1485.37,31.35,31.058,9.7082,34.684344,31.78,9.7048,3.911,119.299,1024.6289
193.5,1485.37,31.46,31.167,9.7076,34.683732,31.7799,9.7042,3.90542,119.129,1024.6293
193.75,1485.37,31.535,31.241,9.7074,34.684161,31.7804,9.704,3.89604,118.843,1024.6301
194,1485.37,31.567,31.273,9.7074,34.684345,31.7807,9.704,3.89381,118.775,1024.6305
194.25,1485.37,31.566,31.272,9.7074,34.684773,31.7811,9.704,3.88737,118.578,1024.6308
194.5,1485.37,31.554,31.26,9.7074,34.686365,31.7827,9.704,3.88784,118.593,1024.632
194.75,1485.37,31.554,31.26,9.7085,34.686732,31.7821,9.7051,3.88399,118.475,1024.6314
195,1485.38,31.582,31.287,9.7095,34.686059,31.7805,9.7061,3.88359,118.463,1024.6301
195.25,1485.38,31.64,31.345,9.7099,34.684345,31.7784,9.7065,3.88563,118.526,1024.6286
195.5,1485.38,31.729,31.434,9.7093,34.683916,31.7784,9.7059,3.89001,118.659,1024.6292
195.75,1485.38,31.836,31.54,9.7087,34.68459,31.7796,9.7053,3.887,118.567,1024.6307
196,1485.38,31.938,31.64,9.7078,34.684591,31.7804,9.7043,3.89509,118.814,1024.6319
196.25,1485.38,32.015,31.717,9.7068,34.684591,31.7812,9.7033,3.89207,118.722,1024.6331
196.5,1485.37,32.053,31.755,9.7063,34.68453,31.7816,9.7028,3.89007,118.66,1024.6336
196.75,1485.37,32.062,31.763,9.7062,34.684775,31.7819,9.7027,3.89836,118.913,1024.6339
197,1485.38,32.06,31.761,9.7068,34.686061,31.7827,9.7033,3.8891,118.631,1024.6344
197.25,1485.38,32.074,31.775,9.7078,34.687346,31.7832,9.7043,3.88833,118.608,1024.6347
197.5,1485.39,32.117,31.818,9.7097,34.685632,31.7797,9.7062,3.89434,118.791,1024.6319
197.75,1485.39,32.184,31.884,9.7108,34.683734,31.7767,9.7073,3.89201,118.72,1024.6297
198,1485.39,32.26,31.959,9.7108,34.683489,31.7765,9.7073,3.89098,118.689,1024.6298
198.25,1485.39,32.333,32.032,9.7107,34.682694,31.7757,9.7072,3.89179,118.714,1024.6296
198.5,1485.39,32.403,32.101,9.7112,34.682694,31.7753,9.7076,3.88971,118.65,1024.6295
198.75,1485.39,32.467,32.164,9.7117,34.682694,31.7748,9.7082,3.88537,118.518,1024.6293
199,1485.39,32.518,32.215,9.7121,34.682449,31.7742,9.7085,3.89136,118.701,1024.629
199.25,1485.4,32.555,32.252,9.7123,34.682878,31.7744,9.7088,3.89142,118.703,1024.6293
199.5,1485.4,32.576,32.272,9.7124,34.684164,31.7756,9.7089,3.89265,118.74,1024.6303
199.75,1485.4,32.584,32.28,9.7119,34.685449,31.7773,9.7084,3.8952,118.818,1024.6318
200,1485.4,32.593,32.29,9.7112,34.686919,31.7795,9.7076,3.89839,118.915,1024.6336
200.25,1485.39,32.616,32.312,9.7095,34.687348,31.7814,9.7059,3.90239,119.036,1024.6355
200.5,1485.39,32.66,32.356,9.7078,34.687593,31.7832,9.7042,3.89852,118.918,1024.6373
200.75,1485.39,32.734,32.429,9.705,34.687594,31.7855,9.7015,3.90037,118.974,1024.64
201,1485.38,32.838,32.532,9.7025,34.687533,31.7877,9.699,3.90461,119.103,1024.6425
201.25,1485.38,32.953,32.646,9.7007,34.686493,31.7882,9.6971,3.90767,119.197,1024.6437
201.5,1485.38,33.06,32.752,9.7006,34.686309,31.788,9.6971,3.901,118.993,1024.6441
201.75,1485.38,33.134,32.826,9.7014,34.68631,31.7873,9.6978,3.90367,119.075,1024.6437
202,1485.38,33.166,32.857,9.7021,34.68631,31.7867,9.6985,3.9012,119,1024.6433
202.25,1485.39,33.165,32.856,9.7024,34.687595,31.7877,9.6989,3.90186,119.02,1024.644
202.5,1485.39,33.151,32.842,9.7029,34.68882,31.7885,9.6993,3.89325,118.757,1024.6445
202.75,1485.39,33.148,32.839,9.7037,34.689248,31.7882,9.7002,3.89041,118.67,1024.6441
203,1485.39,33.17,32.861,9.7045,34.689616,31.7879,9.7009,3.87782,118.286,1024.6439
203.25,1485.39,33.221,32.912,9.7045,34.68735,31.7855,9.7009,3.88294,118.443,1024.6423
203.5,1485.39,33.294,32.984,9.7045,34.685636,31.7838,9.7009,3.87646,118.245,1024.6413
203.75,1485.39,33.381,33.07,9.7048,34.68631,31.7842,9.7012,3.87372,118.162,1024.6419
