Time,Sound Velocity,"Pressure, Strain Gauge [db]",Depth,Temperature ,Conductivity,Salinity,Potential Temperature ,Oxygen [mg/l],Oxygen [umol/Kg],Density
438.5,1487.19,19.362,19.183,10.6477,34.351178,30.6421,10.6455,5.12981,156.636,1023.5322
438.75,1487.18,19.256,19.078,10.6474,34.351178,30.6424,10.6452,5.13069,156.663,1023.532
439,1487.18,19.145,18.967,10.6475,34.350933,30.6421,10.6453,5.12395,156.458,1023.5313
439.25,1487.18,19.045,18.868,10.6475,34.350506,30.6418,10.6453,5.11915,156.311,1023.5305
439.5,1487.18,18.96,18.784,10.6473,34.350933,30.6423,10.6452,5.11462,156.173,1023.5306
439.75,1487.18,18.886,18.711,10.6473,34.350506,30.642,10.6451,5.11604,156.216,1023.53
440,1487.18,18.812,18.638,10.6474,34.351237,30.6426,10.6453,5.1166,156.233,1023.5302
440.25,1487.17,18.739,18.565,10.6473,34.351176,30.6427,10.6451,5.10378,155.842,1023.5299
440.5,1487.17,18.667,18.494,10.6471,34.351359,30.643,10.645,5.11369,156.144,1023.5299
440.75,1487.17,18.599,18.426,10.6471,34.351358,30.6431,10.645,5.11613,156.219,1023.5296
441,1487.17,18.53,18.358,10.6469,34.350931,30.6429,10.6448,5.12514,156.494,1023.5292
441.25,1487.17,18.448,18.277,10.6469,34.350931,30.6429,10.6448,5.13211,156.707,1023.5288
441.5,1487.17,18.344,18.173,10.6471,34.350504,30.6424,10.645,5.12978,156.635,1023.5279
441.75,1487.17,18.23,18.06,10.6474,34.35032,30.642,10.6453,5.13511,156.798,1023.527
442,1487.16,18.129,17.961,10.6478,34.35032,30.6417,10.6458,5.13298,156.733,1023.5263
442.25,1487.16,18.062,17.894,10.6479,34.350503,30.6418,10.6459,5.13701,156.856,1023.526
442.5,1487.16,18.029,17.861,10.6481,34.350747,30.6419,10.646,5.12843,156.594,1023.5259
442.75,1487.16,18.002,17.835,10.6483,34.350137,30.6411,10.6462,5.12951,156.627,1023.5252
443,1487.16,17.951,17.784,10.6486,34.350136,30.6409,10.6466,5.12124,156.375,1023.5247
443.25,1487.16,17.855,17.69,10.6489,34.349709,30.6403,10.6469,5.11288,156.12,1023.5237
443.5,1487.16,17.729,17.565,10.6491,34.349465,30.6399,10.6471,5.11189,156.09,1023.5228
443.75,1487.16,17.596,17.432,10.6492,34.348854,30.6393,10.6472,5.10733,155.951,1023.5217
444,1487.16,17.485,17.323,10.6491,34.349037,30.6395,10.6472,5.10306,155.82,1023.5214
444.25,1487.16,17.414,17.252,10.6496,34.348854,30.6391,10.6476,5.09804,155.667,1023.5207
444.5,1487.16,17.376,17.215,10.65,34.349037,30.6389,10.648,5.11532,156.195,1023.5203
444.75,1487.16,17.338,17.177,10.6507,34.348609,30.6379,10.6487,5.11005,156.034,1023.5192
445,1487.16,17.27,17.11,10.6518,34.348426,30.6368,10.6498,5.11698,156.245,1023.5179
445.25,1487.16,17.164,17.005,10.6524,34.348426,30.6363,10.6505,5.12634,156.531,1023.5169
445.5,1487.16,17.036,16.878,10.6526,34.348425,30.6362,10.6507,5.13386,156.761,1023.5162
445.75,1487.16,16.915,16.758,10.653,34.347998,30.6355,10.6511,5.13548,156.811,1023.5151
446,1487.15,16.823,16.667,10.6528,34.347998,30.6357,10.6509,5.13077,156.667,1023.5149
446.25,1487.15,16.769,16.613,10.6526,34.347815,30.6357,10.6507,5.1375,156.872,1023.5146
446.5,1487.15,16.745,16.589,10.6528,34.348241,30.636,10.6509,5.14097,156.978,1023.5147
446.75,1487.15,16.727,16.572,10.6534,34.347814,30.6351,10.6515,5.14768,157.183,1023.5138
447,1487.15,16.694,16.539,10.6538,34.347814,30.6348,10.6519,5.14778,157.186,1023.5134
447.25,1487.15,16.628,16.474,10.6542,34.34757,30.6342,10.6523,5.13504,156.797,1023.5126
447.5,1487.15,16.529,16.375,10.6543,34.347387,30.634,10.6524,5.14022,156.955,1023.5119
447.75,1487.15,16.405,16.252,10.6546,34.346837,30.6332,10.6528,5.14879,157.217,1023.5107
448,1487.15,16.274,16.123,10.655,34.346532,30.6326,10.6532,5.14505,157.103,1023.5096
448.25,1487.15,16.156,16.007,10.655,34.346105,30.6323,10.6531,5.14249,157.025,1023.5088
448.5,1487.15,16.053,15.904,10.6552,34.346104,30.6322,10.6534,5.14948,157.238,1023.5082
448.75,1487.14,15.965,15.817,10.6555,34.346104,30.6319,10.6537,5.14748,157.177,1023.5075
449,1487.15,15.892,15.745,10.6562,34.346104,30.6314,10.6544,5.1467,157.154,1023.5067
449.25,1487.14,15.837,15.69,10.6564,34.345921,30.631,10.6546,5.14771,157.185,1023.5061
449.5,1487.15,15.79,15.643,10.657,34.34592,30.6305,10.6553,5.14668,157.153,1023.5054
449.75,1487.15,15.749,15.603,10.6572,34.34592,30.6304,10.6554,5.14391,157.069,1023.5051
450,1487.15,15.7,15.555,10.6574,34.345676,30.63,10.6557,5.1535,157.362,1023.5045
450.25,1487.14,15.637,15.492,10.6572,34.34592,30.6305,10.6554,5.14016,156.954,1023.5046
450.5,1487.14,15.551,15.406,10.6572,34.34592,30.6305,10.6555,5.13763,156.877,1023.5042
450.75,1487.14,15.445,15.302,10.6572,34.345675,30.6303,10.6554,5.14646,157.146,1023.5036
451,1487.14,15.337,15.195,10.6573,34.345065,30.6296,10.6556,5.14684,157.158,1023.5026
451.25,1487.14,15.243,15.101,10.6572,34.344821,30.6295,10.6554,5.14353,157.057,1023.5021
451.5,1487.13,15.171,15.03,10.657,34.345065,30.63,10.6553,5.13655,156.844,1023.5022
451.75,1487.13,15.111,14.971,10.6572,34.345247,30.63,10.6555,5.13833,156.898,1023.5019
452,1487.13,15.051,14.912,10.6576,34.345247,30.6297,10.6559,5.13232,156.715,1023.5013
452.25,1487.13,14.975,14.836,10.6576,34.345247,30.6297,10.6559,5.13722,156.864,1023.5009
452.5,1487.13,14.884,14.746,10.6578,34.345246,30.6296,10.6561,5.14286,157.037,1023.5005
452.75,1487.13,14.789,14.652,10.6578,34.345246,30.6296,10.6561,5.13235,156.716,1023.5001
453,1487.13,14.701,14.565,10.6578,34.345246,30.6296,10.6562,5.13618,156.833,1023.4996
453.25,1487.13,14.622,14.486,10.6578,34.345246,30.6297,10.6561,5.13707,156.86,1023.4993
453.5,1487.13,14.55,14.415,10.6578,34.345062,30.6296,10.6561,5.14001,156.95,1023.4989
453.75,1487.13,14.478,14.343,10.6578,34.345062,30.6296,10.6561,5.12977,156.637,1023.4986
454,1487.12,14.395,14.261,10.6577,34.344635,30.6293,10.6561,5.1375,156.873,1023.498
454.25,1487.12,14.303,14.17,10.6576,34.344635,30.6294,10.656,5.13424,156.774,1023.4977
454.5,1487.12,14.21,14.078,10.6577,34.344817,30.6295,10.6561,5.13373,156.758,1023.4973
454.75,1487.12,14.13,13.999,10.6578,34.344817,30.6295,10.6562,5.14219,157.016,1023.4969
455,1487.12,14.074,13.943,10.658,34.345061,30.6296,10.6564,5.13465,156.786,1023.4967
455.25,1487.12,14.032,13.902,10.6581,34.345061,30.6295,10.6565,5.134,156.766,1023.4964
455.5,1487.12,13.989,13.86,10.658,34.344817,30.6293,10.6565,5.13433,156.776,1023.4961
455.75,1487.12,13.928,13.799,10.658,34.344633,30.6292,10.6565,5.13164,156.694,1023.4957
456,1487.12,13.836,13.707,10.6585,34.344389,30.6286,10.6569,5.13398,156.766,1023.4948
456.25,1487.12,13.724,13.596,10.659,34.343962,30.6278,10.6574,5.1349,156.794,1023.4936
456.5,1487.11,13.604,13.478,10.6595,34.343961,30.6275,10.6579,5.13295,156.734,1023.4927
456.75,1487.11,13.497,13.372,10.6599,34.343351,30.6266,10.6583,5.13948,156.934,1023.4914
457,1487.11,13.412,13.287,10.6605,34.342741,30.6254,10.659,5.14843,157.207,1023.4901
457.25,1487.12,13.348,13.224,10.6621,34.342924,30.6243,10.6606,5.14267,157.032,1023.4887
457.5,1487.12,13.296,13.172,10.6631,34.342314,30.6229,10.6616,5.15357,157.365,1023.4871
457.75,1487.12,13.245,13.122,10.6651,34.341703,30.6206,10.6636,5.15114,157.291,1023.4848
458,1487.13,13.181,13.058,10.6676,34.341276,30.6181,10.6661,5.14224,157.02,1023.4821
458.25,1487.13,13.097,12.976,10.6696,34.341458,30.6167,10.6681,5.15258,157.335,1023.4803
458.5,1487.13,13,12.879,10.6707,34.340848,30.6152,10.6692,5.14618,157.14,1023.4785
458.75,1487.13,12.898,12.778,10.6722,34.340604,30.6138,10.6707,5.14685,157.161,1023.4767
459,1487.13,12.804,12.685,10.6735,34.340603,30.6127,10.6721,5.14487,157.1,1023.4752
459.25,1487.13,12.724,12.606,10.6738,34.340603,30.6125,10.6723,5.14901,157.227,1023.4746
459.5,1487.13,12.659,12.541,10.6736,34.340603,30.6126,10.6722,5.14943,157.24,1023.4745
459.75,1487.13,12.602,12.486,10.6736,34.340603,30.6126,10.6722,5.16519,157.721,1023.4742
460,1487.13,12.547,12.431,10.6736,34.339993,30.6121,10.6722,5.147,157.166,1023.4736
460.25,1487.13,12.477,12.362,10.6743,34.340175,30.6118,10.6728,5.14941,157.239,1023.4729
460.5,1487.13,12.386,12.271,10.6754,34.339992,30.6107,10.674,5.17266,157.95,1023.4714
460.75,1487.13,12.274,12.16,10.6757,34.340418,30.6109,10.6743,5.1667,157.767,1023.471
461,1487.13,12.156,12.044,10.6757,34.340418,30.611,10.6743,5.17249,157.944,1023.4705
461.25,1487.13,12.052,11.94,10.6759,34.339991,30.6104,10.6746,5.16432,157.695,1023.4695
461.5,1487.13,11.969,11.858,10.6761,34.33999,30.6103,10.6747,5.16204,157.625,1023.4691
461.75,1487.13,11.899,11.788,10.6761,34.33999,30.6103,10.6747,5.17525,158.029,1023.4688
462,1487.13,11.834,11.724,10.6762,34.340417,30.6106,10.6749,5.16788,157.804,1023.4687
462.25,1487.12,11.766,11.657,10.6766,34.340173,30.6101,10.6753,5.17424,157.998,1023.4679
462.5,1487.13,11.692,11.584,10.6772,34.340416,30.6099,10.6759,5.16746,157.791,1023.4673
462.75,1487.13,11.609,11.502,10.6778,34.340599,30.6096,10.6765,5.18191,158.232,1023.4666
463,1487.13,11.516,11.41,10.6787,34.340598,30.6089,10.6774,5.164,157.685,1023.4655
463.25,1487.13,11.418,11.312,10.6793,34.340598,30.6084,10.678,5.17446,158.005,1023.4645
463.5,1487.13,11.321,11.216,10.6797,34.340415,30.6079,10.6784,5.16912,157.842,1023.4637
463.75,1487.13,11.224,11.12,10.68,34.340414,30.6077,10.6787,5.16728,157.786,1023.463
464,1487.12,11.135,11.032,10.6801,34.337548,30.6048,10.6788,5.17401,157.992,1023.4604
464.25,1487.12,11.059,10.957,10.6801,34.337426,30.6047,10.6789,5.15494,157.409,1023.4599
464.5,1487.12,10.998,10.896,10.6801,34.340414,30.6077,10.6788,5.15451,157.396,1023.462
464.75,1487.12,10.935,10.834,10.6798,34.34084,30.6084,10.6786,5.1665,157.762,1023.4623
465,1487.12,10.856,10.756,10.6791,34.340413,30.6086,10.6779,5.16468,157.706,1023.4622
465.25,1487.11,10.749,10.65,10.6786,34.340413,30.6091,10.6774,5.16281,157.649,1023.4622
465.5,1487.11,10.63,10.531,10.6782,34.340413,30.6094,10.677,5.16307,157.657,1023.462
465.75,1487.11,10.516,10.419,10.6781,34.340412,30.6096,10.6769,5.1613,157.603,1023.4616
466,1487.11,10.428,10.331,10.6783,34.338278,30.6074,10.6771,5.17054,157.885,1023.4594
466.25,1487.11,10.366,10.27,10.6789,34.337851,30.6065,10.6777,5.16978,157.862,1023.4584
466.5,1487.11,10.332,10.236,10.6795,34.340412,30.6085,10.6783,5.18512,158.33,1023.4597
466.75,1487.11,10.272,10.177,10.6798,34.340594,30.6084,10.6786,5.1825,158.25,1023.4593
467,1487.11,10.18,10.086,10.6802,34.339984,30.6075,10.6791,5.17891,158.141,1023.4581
467.25,1487.11,10.099,10.005,10.681,34.338703,30.6057,10.6798,5.17317,157.966,1023.4562
467.5,1487.11,10.004,9.911,10.682,34.338947,30.6051,10.6808,5.17713,158.087,1023.4551
467.75,1487.11,9.923,9.832,10.6823,34.337422,30.6034,10.6812,5.1722,157.936,1023.4534
468,1487.11,9.83,9.739,10.6824,34.338519,30.6044,10.6813,5.1721,157.933,1023.4537
468.25,1487.11,9.744,9.654,10.6828,34.338092,30.6037,10.6817,5.16874,157.831,1023.4527
468.5,1487.11,9.703,9.613,10.6836,34.339555,30.6044,10.6825,5.1681,157.811,1023.453
468.75,1487.11,9.695,9.606,10.6846,34.339372,30.6034,10.6835,5.16306,157.658,1023.452
469,1487.11,9.72,9.63,10.6854,34.339555,30.6029,10.6843,5.16108,157.597,1023.4516
469.25,1487.12,9.738,9.648,10.6864,34.339982,30.6025,10.6853,5.16779,157.802,1023.4511
469.5,1487.12,9.755,9.665,10.6872,34.340409,30.6023,10.6861,5.16719,157.784,1023.4509
469.75,1487.12,9.757,9.667,10.686,34.340836,30.6037,10.6849,5.17259,157.948,1023.4522
470,1487.11,9.748,9.657,10.6839,34.340409,30.605,10.6828,5.17609,158.055,1023.4536
470.25,1487.11,9.738,9.648,10.6834,34.339373,30.6045,10.6823,5.1866,158.376,1023.4532
470.5,1487.11,9.733,9.643,10.6846,34.339738,30.6038,10.6835,5.18588,158.354,1023.4525
470.75,1487.12,9.736,9.646,10.6864,34.340592,30.6031,10.6853,5.19514,158.637,1023.4516
471,1487.12,9.741,9.65,10.687,34.340409,30.6025,10.6859,5.19975,158.778,1023.451
471.25,1487.12,9.742,9.652,10.6864,34.340836,30.6034,10.6853,5.20051,158.801,1023.4519
471.5,1487.12,9.752,9.661,10.6858,34.341446,30.6044,10.6847,5.19413,158.606,1023.4528
471.75,1487.12,9.771,9.681,10.6847,34.341446,30.6054,10.6836,5.19212,158.544,1023.4538
472,1487.11,9.797,9.706,10.682,34.341263,30.6075,10.6808,5.18823,158.425,1023.4561
472.25,1487.1,9.816,9.725,10.6794,34.341203,30.6095,10.6783,5.18919,158.455,1023.4582
472.5,1487.1,9.811,9.72,10.6781,34.341264,30.6107,10.677,5.18186,158.23,1023.4593
472.75,1487.1,9.779,9.688,10.6782,34.341447,30.6108,10.6771,5.1803,158.183,1023.4592
473,1487.1,9.734,9.644,10.6791,34.341446,30.61,10.678,5.17659,158.07,1023.4582
473.25,1487.1,9.703,9.613,10.6799,34.341263,30.6092,10.6788,5.18864,158.438,1023.4573
473.5,1487.1,9.703,9.613,10.6805,34.340836,30.6083,10.6794,5.17703,158.083,1023.4565
473.75,1487.1,9.734,9.644,10.6811,34.340592,30.6076,10.68,5.17392,157.988,1023.456
474,1487.11,9.773,9.682,10.6814,34.340409,30.6071,10.6803,5.16999,157.869,1023.4557
474.25,1487.11,9.801,9.71,10.6821,34.34041,30.6065,10.681,5.16966,157.858,1023.4553
474.5,1487.11,9.809,9.718,10.6824,34.340166,30.606,10.6813,5.17276,157.953,1023.4549
474.75,1487.11,9.81,9.719,10.6832,34.339983,30.6051,10.6821,5.17351,157.976,1023.4541
475,1487.11,9.805,9.714,10.6846,34.339982,30.604,10.6835,5.17181,157.925,1023.4529
475.25,1487.12,9.801,9.71,10.6859,34.339738,30.6027,10.6848,5.17318,157.967,1023.4517
475.5,1487.12,9.798,9.707,10.6869,34.339982,30.6021,10.6858,5.18259,158.254,1023.451
475.75,1487.12,9.784,9.694,10.6873,34.339982,30.6017,10.6862,5.17375,157.984,1023.4506
476,1487.12,9.755,9.665,10.6876,34.340165,30.6016,10.6865,5.16934,157.85,1023.4504
476.25,1487.12,9.707,9.617,10.6877,34.340409,30.6019,10.6866,5.16892,157.837,1023.4503
476.5,1487.12,9.64,9.551,10.6873,34.340835,30.6026,10.6862,5.16619,157.753,1023.4507
476.75,1487.12,9.565,9.476,10.6865,34.341018,30.6035,10.6854,5.16232,157.635,1023.4511
477,1487.11,9.488,9.4,10.6862,34.341018,30.6038,10.6851,5.16945,157.853,1023.4511
477.25,1487.11,9.414,9.327,10.686,34.340591,30.6036,10.685,5.17017,157.874,1023.4506
477.5,1487.11,9.35,9.264,10.6859,34.340591,30.6037,10.6848,5.18012,158.178,1023.4504
477.75,1487.11,9.294,9.207,10.6858,34.340834,30.6041,10.6847,5.18543,158.341,1023.4505
478,1487.11,9.235,9.15,10.6855,34.34059,30.6041,10.6845,5.18141,158.218,1023.4502
478.25,1487.11,9.173,9.088,10.6856,34.340407,30.6039,10.6845,5.17606,158.054,1023.4498
478.5,1487.11,9.102,9.018,10.6858,34.340163,30.6035,10.6847,5.18029,158.183,1023.4491
478.75,1487.11,9.024,8.941,10.6864,34.33998,30.6028,10.6854,5.17293,157.959,1023.4482
479,1487.11,8.937,8.854,10.687,34.339979,30.6023,10.686,5.17365,157.981,1023.4473
479.25,1487.11,8.849,8.767,10.6876,34.340162,30.6021,10.6866,5.17289,157.958,1023.4466
479.5,1487.1,8.771,8.69,10.6872,34.340406,30.6026,10.6863,5.17551,158.038,1023.4467
479.75,1487.1,8.709,8.628,10.6871,34.340161,30.6025,10.6861,5.18808,158.422,1023.4464
480,1487.1,8.651,8.571,10.6869,34.340161,30.6027,10.6859,5.19533,158.643,1023.4463
480.25,1487.1,8.587,8.508,10.6871,34.339978,30.6024,10.6861,5.19807,158.727,1023.4457
480.5,1487.1,8.52,8.441,10.6875,34.340161,30.6023,10.6865,5.19516,158.638,1023.4452
480.75,1487.1,8.449,8.371,10.6881,34.339978,30.6017,10.6871,5.20227,158.855,1023.4444
481,1487.1,8.378,8.3,10.6887,34.339977,30.6011,10.6878,5.19667,158.684,1023.4435
481.25,1487.1,8.307,8.23,10.6891,34.339977,30.6008,10.6882,5.18793,158.417,1023.4429
481.5,1487.1,8.229,8.153,10.6893,34.339733,30.6004,10.6884,5.18808,158.422,1023.4422
481.75,1487.1,8.14,8.065,10.6893,34.339976,30.6007,10.6884,5.18515,158.333,1023.442
482,1487.1,8.048,7.973,10.6891,34.340159,30.6012,10.6881,5.18405,158.299,1023.442
482.25,1487.1,7.964,7.89,10.6897,34.339976,30.6005,10.6888,5.19114,158.515,1023.4409
482.5,1487.1,7.898,7.825,10.6899,34.339976,30.6004,10.689,5.18957,158.467,1023.4406
482.75,1487.1,7.846,7.773,10.69,34.340158,30.6005,10.6891,5.19069,158.502,1023.4404
483,1487.1,7.796,7.724,10.6903,34.339975,30.6001,10.6894,5.19509,158.636,1023.4398
483.25,1487.1,7.744,7.673,10.6905,34.339975,30.5999,10.6897,5.19317,158.577,1023.4394
483.5,1487.1,7.683,7.612,10.6907,34.339975,30.5998,10.6898,5.19705,158.696,1023.439
483.75,1487.1,7.614,7.543,10.691,34.340401,30.5999,10.6901,5.2002,158.792,1023.4387
484,1487.1,7.536,7.466,10.6915,34.340584,30.5997,10.6907,5.20325,158.885,1023.4381
484.25,1487.1,7.456,7.387,10.692,34.340401,30.5992,10.6912,5.2038,158.902,1023.4373
484.5,1487.09,7.381,7.312,10.6922,34.340157,30.5988,10.6914,5.19931,158.765,1023.4366
484.75,1487.09,7.31,7.242,10.6921,34.340156,30.5989,10.6913,5.19656,158.681,1023.4363
485,1487.09,7.238,7.171,10.6922,34.339973,30.5987,10.6914,5.18944,158.464,1023.4358
485.25,1487.09,7.161,7.095,10.6921,34.339729,30.5986,10.6913,5.18599,158.358,1023.4354
485.5,1487.09,7.083,7.017,10.6921,34.340156,30.599,10.6913,5.16896,157.838,1023.4354
485.75,1487.09,7.004,6.94,10.6924,34.340582,30.5992,10.6916,5.16984,157.865,1023.4352
486,1487.09,6.938,6.873,10.693,34.340155,30.5983,10.6922,5.1696,157.858,1023.4341
486.25,1487.09,6.885,6.821,10.6936,34.341252,30.5989,10.6928,5.17391,157.989,1023.4342
486.5,1487.09,6.838,6.775,10.6941,34.341435,30.5987,10.6933,5.18188,158.233,1023.4337
486.75,1487.09,6.779,6.717,10.6946,34.341862,30.5987,10.6938,5.18774,158.412,1023.4334
487,1487.09,6.704,6.642,10.6953,34.341678,30.598,10.6945,5.19506,158.635,1023.4324
487.25,1487.1,6.619,6.558,10.6961,34.342898,30.5986,10.6953,5.19245,158.556,1023.4323
487.5,1487.1,6.531,6.471,10.6972,34.343324,30.5981,10.6964,5.1968,158.689,1023.4314
487.75,1487.1,6.452,6.392,10.6983,34.343568,30.5974,10.6976,5.19235,158.553,1023.4303
488,1487.1,6.395,6.336,10.6992,34.34436,30.5975,10.6984,5.20184,158.843,1023.4299
488.25,1487.1,6.359,6.3,10.6996,34.34375,30.5965,10.6989,5.19702,158.696,1023.4289
488.5,1487.1,6.329,6.27,10.7001,34.345031,30.5974,10.6994,5.19615,158.669,1023.4294
488.75,1487.11,6.289,6.231,10.7007,34.344969,30.5969,10.7,5.20071,158.808,1023.4287
489,1487.11,6.223,6.165,10.7011,34.345213,30.5968,10.7004,5.19785,158.721,1023.4283
489.25,1487.1,6.126,6.07,10.7015,34.34503,30.5963,10.7008,5.19864,158.745,1023.4274
489.5,1487.1,6.003,5.948,10.702,34.345029,30.596,10.7013,5.20448,158.924,1023.4265
489.75,1487.1,5.879,5.825,10.7023,34.339114,30.59,10.7016,5.20734,159.012,1023.4212
490,1487.1,5.773,5.72,10.7022,34.340821,30.5917,10.7015,5.21079,159.117,1023.4221
490.25,1487.1,5.703,5.65,10.7021,34.343748,30.5947,10.7015,5.21864,159.356,1023.4241
490.5,1487.1,5.672,5.62,10.7025,34.344174,30.5949,10.7018,5.20469,158.93,1023.424
490.75,1487.1,5.662,5.609,10.703,34.344174,30.5944,10.7024,5.20142,158.83,1023.4236
491,1487.1,5.647,5.595,10.7034,34.34393,30.5939,10.7028,5.20547,158.954,1023.423
491.25,1487.1,5.602,5.55,10.7052,34.340576,30.589,10.7046,5.19296,158.573,1023.4187
491.5,1487.12,5.516,5.465,10.7126,34.340148,30.5825,10.712,5.19644,158.68,1023.412
491.75,1487.13,5.401,5.351,10.7193,34.340391,30.5772,10.7187,5.19752,158.714,1023.4062
492,1487.13,5.275,5.226,10.7216,34.337219,30.5721,10.721,5.19314,158.581,1023.4013
492.25,1487.13,5.157,5.109,10.7232,34.333194,30.5669,10.7226,5.20728,159.013,1023.3964
492.5,1487.14,5.079,5.032,10.7243,34.338499,30.5712,10.7237,5.21604,159.28,1023.3993
492.75,1487.14,5.045,4.999,10.7247,34.339535,30.572,10.7241,5.21813,159.344,1023.3996
493,1487.14,5.037,4.99,10.7242,34.339718,30.5726,10.7236,5.21968,159.391,1023.4001
493.25,1487.14,5.023,4.977,10.7243,34.338926,30.5717,10.7237,5.22341,159.505,1023.3993
493.5,1487.14,4.988,4.942,10.7258,34.338925,30.5705,10.7252,5.21617,159.284,1023.398
493.75,1487.14,4.917,4.871,10.7264,34.339535,30.5706,10.7258,5.23078,159.73,1023.3977
494,1487.14,4.809,4.765,10.725,34.339108,30.5714,10.7244,5.23215,159.772,1023.398
494.25,1487.13,4.676,4.633,10.7241,34.339107,30.5722,10.7235,5.2321,159.771,1023.3982
494.5,1487.13,4.54,4.498,10.7238,34.338924,30.5723,10.7233,5.23178,159.761,1023.3977
494.75,1487.13,4.428,4.387,10.7235,34.339107,30.5728,10.723,5.23543,159.872,1023.3976
495,1487.13,4.355,4.314,10.7228,34.34057,30.5748,10.7223,5.24081,160.036,1023.399
495.25,1487.12,4.326,4.286,10.7219,34.34057,30.5756,10.7214,5.2289,159.672,1023.3996
495.5,1487.12,4.327,4.287,10.7218,34.34057,30.5757,10.7213,5.22578,159.577,1023.3998
495.75,1487.12,4.336,4.296,10.7215,34.341851,30.5772,10.721,5.21425,159.225,1023.401
496,1487.12,4.329,4.289,10.72,34.338253,30.5749,10.7195,5.21954,159.387,1023.3995
496.25,1487.13,4.283,4.243,10.7255,34.337642,30.5698,10.725,5.21935,159.382,1023.3943
496.5,1487.14,4.189,4.15,10.731,34.339105,30.5666,10.7306,5.21913,159.375,1023.3905
496.75,1487.14,4.065,4.028,10.7303,34.337031,30.5652,10.7298,5.21968,159.392,1023.3889
497,1487.13,3.93,3.894,10.7277,34.337946,30.5683,10.7272,5.22419,159.53,1023.3912
497.25,1487.12,3.803,3.768,10.7262,34.338068,30.5697,10.7258,5.22251,159.478,1023.392
497.5,1487.12,3.704,3.669,10.7277,34.334713,30.5652,10.7273,5.22011,159.405,1023.3877
497.75,1487.13,3.645,3.611,10.7296,34.33825,30.5672,10.7291,5.22463,159.543,1023.3887
498,1487.13,3.626,3.593,10.7308,34.337823,30.5657,10.7304,5.22203,159.464,1023.3873
498.25,1487.14,3.62,3.586,10.7326,34.33764,30.564,10.7322,5.22008,159.405,1023.3856
498.5,1487.14,3.596,3.563,10.7354,34.337029,30.5611,10.735,5.2312,159.745,1023.3828
498.75,1487.15,3.544,3.511,10.7385,34.337029,30.5586,10.7381,5.2312,159.745,1023.38
499,1487.15,3.472,3.44,10.7412,34.336358,30.5557,10.7408,5.23888,159.98,1023.377
499.25,1487.16,3.382,3.351,10.7436,34.33593,30.5533,10.7432,5.24437,160.148,1023.3743
499.5,1487.16,3.28,3.25,10.7451,34.335137,30.5513,10.7447,5.24977,160.313,1023.3721
499.75,1487.16,3.171,3.141,10.7456,34.3366,30.5524,10.7452,5.2471,160.231,1023.3723
500,1487.16,3.067,3.039,10.7453,34.336783,30.5529,10.7449,5.25311,160.415,1023.3723
500.25,1487.15,2.986,2.958,10.7441,34.335746,30.5528,10.7438,5.25658,160.521,1023.3721
500.5,1487.15,2.938,2.911,10.743,34.334282,30.5523,10.7427,5.25533,160.483,1023.3716
500.75,1487.15,2.911,2.884,10.7427,34.335502,30.5538,10.7424,5.25783,160.559,1023.3727
501,1487.15,2.888,2.862,10.7453,34.334709,30.5508,10.745,5.25764,160.553,1023.3699
501.25,1487.16,2.84,2.814,10.7493,34.333611,30.5465,10.749,5.26719,160.846,1023.3656
501.5,1487.17,2.756,2.73,10.754,34.333183,30.5421,10.7537,5.25934,160.607,1023.3611
501.75,1487.18,2.648,2.624,10.7576,34.333853,30.5398,10.7573,5.26053,160.644,1023.3581
502,1487.18,2.547,2.523,10.7582,34.333182,30.5387,10.7579,5.2614,160.67,1023.3567
502.25,1487.18,2.47,2.447,10.7576,34.333852,30.5399,10.7573,5.26548,160.795,1023.3574
502.5,1487.17,2.42,2.397,10.7569,34.334462,30.5411,10.7566,5.2609,160.654,1023.3582
502.75,1487.17,2.393,2.371,10.7564,34.334279,30.5414,10.7561,5.26168,160.678,1023.3584
503,1487.17,2.385,2.363,10.7569,34.334462,30.5411,10.7566,5.26397,160.748,1023.3581
503.25,1487.18,2.39,2.368,10.7577,34.333608,30.5396,10.7575,5.25943,160.61,1023.3568
503.5,1487.18,2.394,2.372,10.7593,34.333608,30.5383,10.759,5.2527,160.404,1023.3555
503.75,1487.18,2.395,2.373,10.7613,34.331962,30.535,10.761,5.26076,160.651,1023.3526
504,1487.19,2.387,2.365,10.7641,34.331534,30.5322,10.7638,5.25536,160.487,1023.3499
504.25,1487.2,2.358,2.336,10.7667,34.331534,30.53,10.7665,5.2548,160.47,1023.3477
504.5,1487.2,2.306,2.285,10.7687,34.331717,30.5286,10.7684,5.25897,160.597,1023.346
504.75,1487.2,2.235,2.214,10.7691,34.33196,30.5285,10.7688,5.26337,160.732,1023.3455
505,1487.2,2.16,2.14,10.7687,34.332143,30.5291,10.7684,5.2739,161.053,1023.3457
505.25,1487.2,2.097,2.078,10.7679,34.332387,30.53,10.7677,5.29049,161.56,1023.3462
505.5,1487.19,2.055,2.036,10.7669,34.33257,30.531,10.7667,5.29421,161.673,1023.347
505.75,1487.19,2.035,2.017,10.7659,34.332509,30.5319,10.7656,5.29003,161.545,1023.3478
506,1487.19,2.042,2.023,10.7655,34.333179,30.5328,10.7653,5.30052,161.866,1023.3486
506.25,1487.19,2.068,2.048,10.7659,34.333423,30.5327,10.7657,5.30259,161.929,1023.3485
