Time,Sound Velocity,"Pressure, Strain Gauge [db]",Depth,Temperature ,Conductivity,Salinity,Potential Temperature ,Oxygen [mg/l],Oxygen [umol/Kg],Density
135.5,1488.32,20.108,19.921,11.126,34.265543,30.1612,11.1237,4.98476,152.275,1023.0799
135.75,1488.32,20.106,19.919,11.1259,34.26536,30.1611,11.1236,4.98593,152.311,1023.0798
136,1488.32,20.098,19.911,11.1259,34.267858,30.1635,11.1236,4.98763,152.363,1023.0817
136.25,1488.33,20.091,19.904,11.1276,34.268711,30.163,11.1253,4.99446,152.571,1023.0809
136.5,1488.33,20.088,19.902,11.1292,34.266822,30.1598,11.1268,5.00356,152.85,1023.0782
136.75,1488.33,20.093,19.906,11.1288,34.266579,30.1599,11.1264,4.99641,152.631,1023.0784
137,1488.33,20.101,19.914,11.1282,34.266822,30.1606,11.1259,5.0062,152.93,1023.079
137.25,1488.33,20.109,19.923,11.1278,34.266396,30.1606,11.1254,5.00951,153.031,1023.0791
137.5,1488.32,20.114,19.927,11.1275,34.266213,30.1606,11.1251,5.00732,152.965,1023.0792
137.75,1488.32,20.114,19.927,11.1272,34.266579,30.1612,11.1249,4.99881,152.704,1023.0797
138,1488.33,20.11,19.923,11.1272,34.267432,30.162,11.1249,4.99907,152.712,1023.0804
138.25,1488.33,20.101,19.914,11.1281,34.269747,30.1636,11.1258,4.98947,152.419,1023.0814
138.5,1488.34,20.09,19.904,11.1299,34.272489,30.1648,11.1275,4.98172,152.182,1023.082
138.75,1488.34,20.082,19.895,11.1327,34.271635,30.1617,11.1304,4.97934,152.11,1023.079
139,1488.35,20.081,19.894,11.1341,34.271209,30.1601,11.1318,4.97861,152.088,1023.0775
139.25,1488.35,20.087,19.9,11.1345,34.270782,30.1594,11.1321,4.98235,152.202,1023.0769
139.5,1488.35,20.098,19.911,11.1346,34.269746,30.1582,11.1323,4.98859,152.393,1023.0761
139.75,1488.34,20.109,19.922,11.1335,34.268711,30.1581,11.1312,4.99352,152.543,1023.0762
140,1488.34,20.116,19.929,11.1322,34.268284,30.1588,11.1299,4.99194,152.495,1023.077
140.25,1488.34,20.117,19.93,11.1316,34.268467,30.1595,11.1292,5.00284,152.828,1023.0777
140.5,1488.34,20.113,19.927,11.1307,34.268711,30.1604,11.1284,5.01015,153.051,1023.0785
140.75,1488.34,20.107,19.92,11.1304,34.26932,30.1613,11.1281,5.01048,153.061,1023.0792
141,1488.34,20.099,19.912,11.1307,34.26999,30.1617,11.1284,5.00845,152.999,1023.0794
141.25,1488.34,20.092,19.905,11.1313,34.270173,30.1614,11.129,5.00208,152.804,1023.0791
141.5,1488.34,20.087,19.901,11.132,34.26932,30.16,11.1296,5.00273,152.825,1023.0779
141.75,1488.34,20.087,19.901,11.1321,34.269503,30.1601,11.1298,4.9949,152.585,1023.0779
142,1488.34,20.089,19.902,11.1319,34.269137,30.1599,11.1296,4.98658,152.331,1023.0778
142.25,1488.34,20.09,19.903,11.132,34.268711,30.1594,11.1296,4.98576,152.306,1023.0774
142.5,1488.34,20.091,19.904,11.1313,34.268467,30.1597,11.129,4.98435,152.263,1023.0778
142.75,1488.34,20.095,19.909,11.1305,34.268894,30.1608,11.1282,4.99126,152.474,1023.0787
143,1488.34,20.103,19.917,11.1306,34.268894,30.1607,11.1283,4.99724,152.657,1023.0787
143.25,1488.34,20.115,19.928,11.1305,34.269137,30.161,11.1281,5.00848,153,1023.079
143.5,1488.33,20.122,19.935,11.1302,34.268284,30.1604,11.1279,5.01038,153.058,1023.0786
143.75,1488.33,20.121,19.934,11.1299,34.268467,30.1609,11.1275,5.0147,153.19,1023.0791
144,1488.33,20.112,19.926,11.1297,34.268894,30.1615,11.1273,5.01252,153.123,1023.0795
144.25,1488.33,20.098,19.912,11.1304,34.268894,30.1609,11.1281,5.01152,153.093,1023.0788
144.5,1488.34,20.085,19.898,11.131,34.26999,30.1615,11.1286,5.01139,153.089,1023.0792
144.75,1488.34,20.075,19.889,11.1318,34.26999,30.1608,11.1294,5.00836,152.996,1023.0785
145,1488.34,20.075,19.889,11.1322,34.270173,30.1606,11.1299,5.00641,152.937,1023.0782
145.25,1488.34,20.083,19.897,11.1324,34.269746,30.16,11.1301,5.00019,152.747,1023.0778
145.5,1488.34,20.097,19.911,11.1324,34.270173,30.1604,11.1301,4.99521,152.595,1023.0782
145.75,1488.34,20.11,19.923,11.1324,34.26932,30.1596,11.1301,4.99995,152.739,1023.0776
146,1488.34,20.117,19.93,11.1322,34.269137,30.1596,11.1299,4.99487,152.585,1023.0776
146.25,1488.34,20.116,19.929,11.132,34.270782,30.1614,11.1296,4.98601,152.314,1023.0791
146.5,1488.34,20.107,19.92,11.1329,34.271026,30.1609,11.1306,4.99345,152.541,1023.0785
146.75,1488.35,20.097,19.91,11.1338,34.271026,30.1602,11.1315,4.98515,152.288,1023.0777
147,1488.35,20.089,19.903,11.1341,34.271209,30.1601,11.1318,4.98539,152.295,1023.0775
147.25,1488.35,20.09,19.904,11.1341,34.270782,30.1596,11.1318,4.98114,152.165,1023.0772
147.5,1488.35,20.097,19.91,11.1341,34.270599,30.1595,11.1318,4.98459,152.271,1023.0771
147.75,1488.35,20.105,19.918,11.1339,34.270356,30.1594,11.1316,4.97559,151.996,1023.0771
148,1488.34,20.111,19.924,11.1337,34.268711,30.158,11.1314,4.97909,152.103,1023.0761
148.25,1488.34,20.111,19.924,11.1328,34.270173,30.1602,11.1304,4.9822,152.197,1023.0779
148.5,1488.35,20.104,19.918,11.1331,34.271879,30.1615,11.1308,4.98599,152.313,1023.0789
148.75,1488.35,20.095,19.909,11.1344,34.272244,30.1609,11.132,4.99444,152.571,1023.0782
149,1488.35,20.085,19.898,11.1349,34.272244,30.1605,11.1326,4.9948,152.582,1023.0777
149.25,1488.35,20.078,19.892,11.1353,34.272488,30.1604,11.133,5.00454,152.88,1023.0775
149.5,1488.35,20.079,19.893,11.136,34.272488,30.1598,11.1336,5.00338,152.844,1023.077
149.75,1488.35,20.087,19.9,11.1363,34.272244,30.1594,11.1339,5.01543,153.213,1023.0766
150,1488.35,20.1,19.913,11.1361,34.272244,30.1595,11.1338,5.01341,153.151,1023.0768
150.25,1488.35,20.114,19.927,11.1361,34.270782,30.158,11.1338,5.00724,152.963,1023.0757
150.5,1488.35,20.124,19.937,11.1352,34.269137,30.1572,11.1328,5.00756,152.972,1023.0753
150.75,1488.34,20.125,19.938,11.1335,34.26999,30.1594,11.1312,5.00464,152.883,1023.0773
151,1488.34,20.117,19.931,11.1329,34.270173,30.16,11.1306,5.00793,152.983,1023.0779
151.25,1488.34,20.103,19.916,11.1327,34.271026,30.161,11.1304,5.00678,152.948,1023.0786
151.5,1488.35,20.087,19.9,11.1331,34.272488,30.1621,11.1308,5.00752,152.971,1023.0793
151.75,1488.35,20.076,19.889,11.1347,34.272671,30.1611,11.1324,4.99673,152.641,1023.0782
152,1488.35,20.072,19.886,11.1358,34.272671,30.1601,11.1335,5.00013,152.745,1023.0772
152.25,1488.36,20.079,19.893,11.1369,34.273097,30.1597,11.1345,5.00975,153.039,1023.0767
152.5,1488.36,20.093,19.907,11.1369,34.272671,30.1592,11.1346,5.00089,152.769,1023.0764
152.75,1488.36,20.107,19.92,11.1369,34.272061,30.1587,11.1345,5.00486,152.89,1023.0761
153,1488.35,20.117,19.931,11.1364,34.272061,30.159,11.134,4.99314,152.532,1023.0765
153.25,1488.35,20.12,19.933,11.1358,34.272488,30.1599,11.1335,4.99606,152.621,1023.0773
153.5,1488.35,20.116,19.929,11.136,34.272915,30.1602,11.1336,4.99558,152.606,1023.0775
153.75,1488.36,20.107,19.92,11.1366,34.273341,30.1601,11.1343,4.99949,152.726,1023.0773
154,1488.36,20.095,19.908,11.1373,34.273524,30.1598,11.1349,5.00067,152.762,1023.0768
154.25,1488.36,20.084,19.898,11.1377,34.273767,30.1597,11.1353,4.99302,152.528,1023.0766
154.5,1488.36,20.079,19.893,11.1382,34.273767,30.1592,11.1359,5.00267,152.823,1023.0761
154.75,1488.36,20.082,19.896,11.1386,34.27395,30.1591,11.1363,5.0072,152.961,1023.076
155,1488.36,20.094,19.907,11.1392,34.27395,30.1586,11.1368,5.01689,153.257,1023.0756
155.25,1488.36,20.109,19.922,11.1387,34.272914,30.158,11.1364,5.01493,153.198,1023.0752
155.5,1488.36,20.118,19.932,11.1382,34.271878,30.1574,11.1359,5.01939,153.334,1023.0749
155.75,1488.35,20.119,19.932,11.1368,34.271208,30.1579,11.1345,5.01702,153.262,1023.0755
156,1488.35,20.109,19.922,11.1354,34.271635,30.1594,11.1331,5.00781,152.98,1023.0769
156.25,1488.35,20.093,19.907,11.1349,34.272062,30.1603,11.1326,5.01262,153.127,1023.0776
156.5,1488.35,20.079,19.893,11.1348,34.272244,30.1605,11.1325,5.01186,153.103,1023.0777
156.75,1488.35,20.073,19.887,11.1353,34.272244,30.1601,11.133,5.01016,153.051,1023.0773
157,1488.35,20.078,19.892,11.1358,34.272244,30.1597,11.1334,5.00747,152.969,1023.077
157.25,1488.35,20.092,19.906,11.1358,34.271879,30.1593,11.1335,5.00923,153.023,1023.0767
157.5,1488.35,20.11,19.924,11.1356,34.269746,30.1574,11.1333,5.01028,153.055,1023.0753
157.75,1488.34,20.123,19.936,11.1339,34.268467,30.1576,11.1315,5.00982,153.041,1023.0758
158,1488.34,20.127,19.94,11.132,34.268101,30.1588,11.1296,5.00202,152.803,1023.0771
158.25,1488.34,20.12,19.933,11.1309,34.268467,30.16,11.1285,4.99402,152.558,1023.0782
158.5,1488.34,20.103,19.916,11.1305,34.26999,30.1619,11.1281,4.99485,152.584,1023.0796
158.75,1488.34,20.085,19.899,11.131,34.270782,30.1623,11.1286,5.00076,152.764,1023.0798
159,1488.34,20.075,19.888,11.132,34.271209,30.1618,11.1297,4.9887,152.396,1023.0792
159.25,1488.34,20.075,19.889,11.1332,34.271635,30.1613,11.1309,4.98952,152.421,1023.0786
159.5,1488.35,20.086,19.899,11.134,34.271879,30.1608,11.1317,4.9896,152.423,1023.0781
159.75,1488.35,20.101,19.914,11.1347,34.271452,30.1599,11.1324,4.99931,152.72,1023.0773
160,1488.35,20.11,19.924,11.1348,34.270356,30.1587,11.1324,4.99887,152.707,1023.0765
160.25,1488.34,20.114,19.927,11.1339,34.269746,30.1588,11.1315,4.99235,152.508,1023.0768
160.5,1488.34,20.109,19.922,11.1332,34.270356,30.16,11.1309,4.98975,152.428,1023.0777
160.75,1488.34,20.1,19.913,11.1331,34.271026,30.1608,11.1307,4.98654,152.33,1023.0783
161,1488.35,20.093,19.906,11.1335,34.271635,30.161,11.1311,4.99951,152.726,1023.0784
161.25,1488.35,20.09,19.904,11.1342,34.271635,30.1604,11.1319,4.9974,152.662,1023.0778
161.5,1488.35,20.095,19.908,11.1344,34.271513,30.1602,11.132,4.99499,152.588,1023.0776
161.75,1488.35,20.102,19.915,11.1344,34.271452,30.1601,11.1321,4.99298,152.527,1023.0776
162,1488.35,20.108,19.921,11.1349,34.271879,30.1601,11.1326,4.99265,152.517,1023.0775
162.25,1488.35,20.108,19.921,11.1353,34.272488,30.1604,11.133,4.99471,152.579,1023.0777
162.5,1488.35,20.103,19.917,11.1359,34.272488,30.1599,11.1336,4.9945,152.573,1023.0771
162.75,1488.35,20.097,19.91,11.1363,34.272488,30.1595,11.134,5.00119,152.778,1023.0768
163,1488.36,20.091,19.904,11.1368,34.273097,30.1597,11.1345,4.99653,152.635,1023.0768
163.25,1488.36,20.089,19.902,11.1371,34.272914,30.1593,11.1347,4.99956,152.728,1023.0765
163.5,1488.36,20.09,19.903,11.1375,34.273097,30.1592,11.1351,5.00597,152.924,1023.0763
163.75,1488.36,20.095,19.908,11.1375,34.273097,30.1591,11.1352,5.0029,152.83,1023.0762
164,1488.36,20.103,19.917,11.1377,34.273767,30.1597,11.1353,5.0077,152.976,1023.0767
164.25,1488.36,20.112,19.925,11.1385,34.274194,30.1594,11.1362,5.00483,152.889,1023.0764
164.5,1488.36,20.116,19.929,11.1394,34.274377,30.1589,11.137,4.99657,152.637,1023.0758
164.75,1488.37,20.112,19.926,11.1402,34.274803,30.1586,11.1379,5.00682,152.95,1023.0755
165,1488.37,20.102,19.915,11.1406,34.274376,30.1579,11.1383,5.01044,153.061,1023.0748
165.25,1488.37,20.091,19.904,11.1407,34.274193,30.1576,11.1383,5.01091,153.075,1023.0745
165.5,1488.37,20.083,19.897,11.1405,34.274376,30.1579,11.1382,5.01146,153.092,1023.0747
165.75,1488.37,20.084,19.898,11.1405,34.274559,30.1582,11.1381,5.0113,153.087,1023.0749
166,1488.37,20.093,19.906,11.1405,34.274986,30.1586,11.1381,5.00935,153.027,1023.0753
166.25,1488.37,20.103,19.916,11.1407,34.275412,30.1588,11.1383,5.00854,153.002,1023.0755
166.5,1488.37,20.112,19.925,11.1416,34.276265,30.1589,11.1393,5.01124,153.085,1023.0754
166.75,1488.37,20.114,19.928,11.1424,34.276082,30.158,11.1401,5.00319,152.839,1023.0746
167,1488.38,20.109,19.922,11.1433,34.276448,30.1577,11.141,5.00146,152.786,1023.0742
167.25,1488.38,20.098,19.912,11.1443,34.276691,30.1571,11.1419,5.00145,152.786,1023.0735
167.5,1488.38,20.087,19.901,11.1448,34.276082,30.1561,11.1424,5.00871,153.008,1023.0726
167.75,1488.38,20.084,19.898,11.1441,34.275412,30.156,11.1418,5.01555,153.217,1023.0726
168,1488.38,20.09,19.904,11.1435,34.275838,30.1569,11.1412,5.01946,153.336,1023.0735
168.25,1488.37,20.101,19.915,11.1432,34.275229,30.1566,11.1408,5.02328,153.453,1023.0733
168.5,1488.38,20.111,19.924,11.1429,34.276448,30.158,11.1406,5.02921,153.634,1023.0745
168.75,1488.38,20.112,19.926,11.1435,34.276448,30.1575,11.1412,5.03166,153.709,1023.074
169,1488.38,20.107,19.92,11.1445,34.276448,30.1567,11.1422,5.02514,153.51,1023.0732
169.25,1488.38,20.098,19.911,11.145,34.277301,30.1571,11.1427,5.03607,153.844,1023.0734
169.5,1488.38,20.09,19.903,11.1455,34.276691,30.1561,11.1432,5.03069,153.68,1023.0725
169.75,1488.38,20.088,19.902,11.1456,34.276691,30.156,11.1433,5.03298,153.749,1023.0724
170,1488.38,20.094,19.907,11.1455,34.276691,30.1561,11.1432,5.0303,153.668,1023.0725
170.25,1488.38,20.104,19.917,11.1452,34.276265,30.1559,11.1429,5.02453,153.491,1023.0725
170.5,1488.38,20.112,19.926,11.1448,34.276691,30.1567,11.1425,5.02733,153.577,1023.0732
170.75,1488.38,20.114,19.927,11.1446,34.277301,30.1574,11.1423,5.03139,153.701,1023.0738
171,1488.38,20.107,19.921,11.1452,34.277301,30.1569,11.1429,5.02345,153.458,1023.0733
171.25,1488.38,20.094,19.907,11.1459,34.276874,30.156,11.1436,5.02736,153.578,1023.0723
171.5,1488.38,20.082,19.896,11.1462,34.276874,30.1557,11.1439,5.0317,153.71,1023.072
171.75,1488.38,20.077,19.891,11.1464,34.277118,30.1558,11.144,5.0336,153.768,1023.0721
172,1488.38,20.085,19.899,11.1462,34.277544,30.1564,11.1438,5.03314,153.754,1023.0726
172.25,1488.39,20.1,19.914,11.1461,34.277727,30.1566,11.1438,5.0361,153.845,1023.0728
172.5,1488.39,20.115,19.929,11.1463,34.279007,30.1577,11.144,5.02987,153.654,1023.0737
172.75,1488.39,20.125,19.938,11.1481,34.280652,30.1579,11.1457,5.03475,153.803,1023.0736
173,1488.4,20.124,19.937,11.1503,34.280652,30.156,11.148,5.02638,153.548,1023.0718
173.25,1488.4,20.115,19.928,11.1515,34.280042,30.1544,11.1492,5.02502,153.507,1023.0703
173.5,1488.4,20.1,19.913,11.1518,34.279433,30.1536,11.1495,5.03096,153.688,1023.0695
173.75,1488.4,20.086,19.899,11.1511,34.27797,30.1527,11.1488,5.02735,153.578,1023.0689
174,1488.39,20.076,19.89,11.1493,34.27797,30.1543,11.147,5.03215,153.724,1023.0703
174.25,1488.39,20.075,19.889,11.1481,34.278153,30.1554,11.1458,5.04049,153.979,1023.0714
174.5,1488.39,20.082,19.896,11.1475,34.278153,30.1559,11.1452,5.04397,154.085,1023.0719
174.75,1488.39,20.095,19.909,11.1475,34.279189,30.1569,11.1452,5.04796,154.207,1023.0728
175,1488.39,20.108,19.921,11.1483,34.279189,30.1563,11.1459,5.0552,154.428,1023.0722
175.25,1488.39,20.116,19.929,11.1486,34.280469,30.1573,11.1462,5.06455,154.714,1023.073
175.5,1488.4,20.12,19.933,11.1497,34.282114,30.1579,11.1474,5.06894,154.848,1023.0733
175.75,1488.41,20.118,19.931,11.1517,34.282358,30.1566,11.1493,5.07071,154.902,1023.0719
176,1488.41,20.113,19.926,11.1536,34.282114,30.1548,11.1512,5.06372,154.689,1023.0702
176.25,1488.41,20.105,19.918,11.1543,34.281321,30.1534,11.152,5.05677,154.477,1023.0689
176.5,1488.41,20.095,19.908,11.1541,34.280225,30.1525,11.1517,5.0518,154.325,1023.0683
176.75,1488.4,20.085,19.899,11.1528,34.280042,30.1534,11.1504,5.04526,154.125,1023.0691
177,1488.4,20.08,19.894,11.152,34.280651,30.1546,11.1497,5.04727,154.186,1023.0702
177.25,1488.4,20.08,19.894,11.1522,34.281504,30.1554,11.1498,5.04277,154.049,1023.0707
177.5,1488.41,20.086,19.9,11.1528,34.281931,30.1552,11.1505,5.05492,154.42,1023.0705
177.75,1488.41,20.097,19.91,11.1536,34.281931,30.1546,11.1512,5.06815,154.824,1023.07
178,1488.41,20.109,19.922,11.1546,34.281748,30.1536,11.1523,5.07305,154.974,1023.0691
178.25,1488.41,20.116,19.929,11.1555,34.280225,30.1514,11.1531,5.07617,155.069,1023.0672
178.5,1488.41,20.117,19.931,11.1545,34.281321,30.1533,11.1521,5.08077,155.21,1023.0689
178.75,1488.41,20.114,19.927,11.1543,34.281504,30.1536,11.1519,5.07457,155.02,1023.0692
179,1488.41,20.105,19.919,11.1543,34.281687,30.1537,11.152,5.07898,155.155,1023.0692
179.25,1488.41,20.095,19.909,11.1545,34.281931,30.1539,11.1521,5.07893,155.154,1023.0692
179.5,1488.41,20.088,19.902,11.1551,34.282114,30.1536,11.1527,5.07944,155.169,1023.0689
179.75,1488.41,20.086,19.9,11.1554,34.281931,30.1532,11.153,5.07895,155.154,1023.0685
180,1488.41,20.091,19.905,11.1552,34.280895,30.1523,11.1528,5.08062,155.205,1023.0679
180.25,1488.41,20.101,19.914,11.1543,34.279615,30.1518,11.1519,5.08141,155.23,1023.0677
180.5,1488.4,20.108,19.921,11.1521,34.27797,30.152,11.1498,5.07789,155.122,1023.0682
180.75,1488.4,20.11,19.923,11.1501,34.277544,30.1532,11.1478,5.07718,155.1,1023.0695
181,1488.39,20.105,19.918,11.1478,34.277118,30.1546,11.1455,5.07991,155.183,1023.071
181.25,1488.39,20.097,19.911,11.1467,34.277544,30.1559,11.1444,5.07807,155.127,1023.0722
181.5,1488.39,20.09,19.904,11.1465,34.277971,30.1565,11.1442,5.07892,155.153,1023.0727
181.75,1488.39,20.089,19.903,11.1468,34.277727,30.1561,11.1444,5.08105,155.218,1023.0723
182,1488.39,20.095,19.909,11.1472,34.277544,30.1556,11.1449,5.0803,155.195,1023.0718
182.25,1488.39,20.107,19.92,11.1473,34.277544,30.1554,11.145,5.08161,155.235,1023.0717
182.5,1488.39,20.117,19.93,11.1467,34.276082,30.1545,11.1444,5.08399,155.308,1023.0712
182.75,1488.38,20.119,19.933,11.1457,34.275229,30.1545,11.1434,5.07278,154.966,1023.0714
183,1488.38,20.109,19.922,11.1444,34.275656,30.156,11.1421,5.06451,154.712,1023.0727
183.25,1488.38,20.092,19.905,11.144,34.276448,30.1571,11.1417,5.06342,154.679,1023.0735
183.5,1488.38,20.079,19.892,11.1442,34.277118,30.1576,11.1419,5.05655,154.469,1023.0738
183.75,1488.38,20.076,19.89,11.1452,34.277971,30.1576,11.1429,5.05025,154.277,1023.0736
184,1488.39,20.086,19.9,11.1464,34.277727,30.1564,11.144,5.04914,154.243,1023.0726
184.25,1488.39,20.104,19.917,11.1469,34.276691,30.1549,11.1446,5.04936,154.25,1023.0714
184.5,1488.38,20.12,19.933,11.146,34.273766,30.1528,11.1437,5.04374,154.079,1023.07
184.75,1488.37,20.125,19.939,11.1435,34.27267,30.1539,11.1411,5.04422,154.093,1023.0713
185,1488.37,20.12,19.934,11.1409,34.272061,30.1554,11.1385,5.03639,153.853,1023.0729
185.25,1488.36,20.107,19.921,11.1387,34.273767,30.1588,11.1364,5.03748,153.886,1023.0759
185.5,1488.36,20.093,19.907,11.1387,34.274986,30.16,11.1364,5.03869,153.923,1023.0767
185.75,1488.37,20.084,19.898,11.1403,34.276082,30.1598,11.138,5.03617,153.846,1023.0762
186,1488.37,20.084,19.897,11.1419,34.275839,30.1582,11.1396,5.03551,153.826,1023.0748
186.25,1488.37,20.092,19.905,11.1427,34.274193,30.156,11.1404,5.03065,153.678,1023.0729
186.5,1488.37,20.101,19.914,11.1418,34.273767,30.1563,11.1395,5.02108,153.386,1023.0733
186.75,1488.37,20.106,19.919,11.1405,34.273097,30.1567,11.1381,5.01964,153.342,1023.0739
187,1488.36,20.104,19.918,11.1394,34.271635,30.1562,11.137,5.02264,153.433,1023.0737
187.25,1488.36,20.099,19.912,11.138,34.272244,30.1579,11.1357,5.00837,152.997,1023.0752
187.5,1488.36,20.095,19.908,11.1374,34.272914,30.1591,11.1351,5.01376,153.162,1023.0762
187.75,1488.36,20.097,19.911,11.1377,34.273767,30.1597,11.1353,5.01135,153.088,1023.0767
188,1488.36,20.105,19.918,11.1383,34.273341,30.1587,11.136,5.01054,153.063,1023.0759
188.25,1488.36,20.113,19.926,11.1384,34.271635,30.157,11.1361,5.01517,153.205,1023.0745
188.5,1488.36,20.117,19.93,11.1374,34.271208,30.1574,11.1351,5.01875,153.314,1023.075
188.75,1488.35,20.115,19.928,11.1363,34.270599,30.1577,11.134,5.01394,153.167,1023.0754
189,1488.35,20.106,19.92,11.1352,34.270599,30.1586,11.1328,5.01309,153.141,1023.0763
189.25,1488.35,20.096,19.909,11.1347,34.272915,30.1613,11.1324,5.01788,153.287,1023.0784
189.5,1488.35,20.086,19.9,11.1356,34.273768,30.1613,11.1333,5.01075,153.069,1023.0783
189.75,1488.36,20.082,19.895,11.1374,34.273524,30.1597,11.1351,5.00707,152.957,1023.0766
190,1488.36,20.085,19.898,11.1382,34.273097,30.1586,11.1358,5.00583,152.92,1023.0757
190.25,1488.36,20.093,19.907,11.1383,34.272061,30.1575,11.136,5.00781,152.98,1023.0748
190.5,1488.36,20.105,19.918,11.1374,34.272061,30.1582,11.1351,5.00086,152.768,1023.0756
190.75,1488.35,20.115,19.928,11.1367,34.271635,30.1584,11.1344,5.00213,152.806,1023.0759
191,1488.35,20.116,19.929,11.1362,34.272061,30.1592,11.1338,4.99916,152.716,1023.0767
191.25,1488.35,20.112,19.926,11.1363,34.272061,30.1592,11.1339,5.00167,152.792,1023.0766
191.5,1488.35,20.105,19.918,11.1362,34.271208,30.1584,11.1338,4.99929,152.72,1023.076
191.75,1488.35,20.098,19.911,11.1357,34.271452,30.159,11.1334,4.99555,152.605,1023.0765
192,1488.35,20.094,19.908,11.1352,34.271879,30.1598,11.1329,4.9915,152.482,1023.0772
192.25,1488.35,20.096,19.91,11.1354,34.271452,30.1592,11.1331,4.98808,152.377,1023.0767
192.5,1488.35,20.101,19.914,11.1354,34.271026,30.1589,11.133,4.98494,152.281,1023.0765
192.75,1488.35,20.103,19.917,11.1354,34.270355,30.1582,11.133,4.9787,152.091,1023.076
193,1488.35,20.102,19.915,11.135,34.270173,30.1584,11.1326,4.97941,152.112,1023.0761
193.25,1488.35,20.099,19.912,11.1341,34.270173,30.159,11.1318,4.9799,152.127,1023.0768
193.5,1488.35,20.095,19.908,11.1336,34.270782,30.1601,11.1313,4.9773,152.048,1023.0777
193.75,1488.34,20.094,19.907,11.1336,34.270356,30.1597,11.1313,4.98504,152.284,1023.0774
194,1488.35,20.097,19.91,11.1338,34.271209,30.1603,11.1315,4.98875,152.398,1023.0778
194.25,1488.35,20.103,19.916,11.1341,34.270782,30.1596,11.1318,4.99359,152.545,1023.0773
194.5,1488.35,20.109,19.922,11.1341,34.269563,30.1585,11.1318,5.00308,152.835,1023.0764
194.75,1488.34,20.111,19.924,11.1333,34.268893,30.1585,11.131,5.00364,152.853,1023.0765
195,1488.34,20.11,19.924,11.1323,34.268711,30.1591,11.13,5.0073,152.964,1023.0772
195.25,1488.34,20.106,19.919,11.1317,34.268284,30.1592,11.1294,5.00493,152.892,1023.0774
195.5,1488.34,20.1,19.914,11.131,34.268284,30.1598,11.1286,5.00074,152.764,1023.078
195.75,1488.33,20.094,19.908,11.1305,34.268467,30.1603,11.1282,5.00028,152.75,1023.0784
196,1488.33,20.091,19.905,11.1306,34.268711,30.1605,11.1283,5.00882,153.011,1023.0785
196.25,1488.34,20.092,19.906,11.131,34.269137,30.1607,11.1286,4.99773,152.672,1023.0786
196.5,1488.34,20.095,19.909,11.131,34.268894,30.1604,11.1286,4.99615,152.623,1023.0784
196.75,1488.34,20.1,19.913,11.131,34.268467,30.16,11.1286,4.99407,152.56,1023.0781
197,1488.34,20.102,19.915,11.1308,34.268711,30.1603,11.1285,4.99228,152.505,1023.0784
197.25,1488.33,20.101,19.915,11.1303,34.267858,30.1599,11.128,4.99431,152.567,1023.0781
197.5,1488.33,20.101,19.914,11.1298,34.267858,30.1604,11.1275,4.99472,152.58,1023.0786
197.75,1488.33,20.103,19.916,11.1295,34.268102,30.1608,11.1272,4.99321,152.534,1023.079
198,1488.33,20.107,19.921,11.1297,34.268467,30.1611,11.1273,4.98841,152.387,1023.0792
198.25,1488.33,20.11,19.923,11.1299,34.267858,30.1603,11.1275,4.99243,152.51,1023.0786
198.5,1488.33,20.109,19.922,11.1299,34.267249,30.1597,11.1275,4.99194,152.495,1023.0781
198.75,1488.33,20.102,19.916,11.1295,34.267005,30.1598,11.1271,4.98483,152.278,1023.0782
199,1488.33,20.095,19.908,11.1287,34.267005,30.1604,11.1264,4.98403,152.253,1023.0788
199.25,1488.33,20.089,19.903,11.1286,34.267858,30.1614,11.1262,4.98331,152.231,1023.0795
199.5,1488.33,20.088,19.902,11.1287,34.267858,30.1612,11.1264,4.9807,152.151,1023.0794
199.75,1488.33,20.092,19.906,11.1289,34.268102,30.1613,11.1266,4.98589,152.31,1023.0794
200,1488.33,20.099,19.913,11.1292,34.268284,30.1613,11.1268,4.97949,152.114,1023.0794
200.25,1488.33,20.108,19.922,11.1295,34.268284,30.161,11.1271,4.98146,152.175,1023.0792
200.5,1488.33,20.115,19.929,11.1297,34.268102,30.1606,11.1274,4.9837,152.243,1023.0789
200.75,1488.33,20.117,19.93,11.1297,34.267675,30.1602,11.1274,4.98622,152.32,1023.0786
201,1488.33,20.112,19.926,11.1293,34.267249,30.1601,11.127,4.99169,152.487,1023.0785
201.25,1488.33,20.103,19.916,11.1289,34.268102,30.1613,11.1266,4.99551,152.604,1023.0795
201.5,1488.33,20.093,19.906,11.1288,34.268711,30.162,11.1265,4.99225,152.504,1023.08
201.75,1488.33,20.087,19.9,11.1293,34.268711,30.1616,11.1269,4.99015,152.44,1023.0796
202,1488.33,20.089,19.902,11.1299,34.269137,30.1615,11.1276,5.00022,152.748,1023.0794
202.25,1488.34,20.095,19.908,11.1307,34.268711,30.1605,11.1283,4.99644,152.632,1023.0785
202.5,1488.33,20.104,19.917,11.1307,34.268102,30.1599,11.1283,4.999,152.71,1023.0781
202.75,1488.33,20.11,19.923,11.1303,34.267858,30.1599,11.128,4.99844,152.694,1023.0782
203,1488.33,20.11,19.923,11.1297,34.267858,30.1604,11.1274,4.99697,152.649,1023.0787
203.25,1488.33,20.107,19.92,11.1293,34.267249,30.1601,11.127,5.00319,152.838,1023.0785
